case,topo,side,mdot,Tin_C,Pin_MPa,Tout_C,Pout_MPa,Q_kW,dP_MPa,HB,done,T_mean_K,P_mean_Pa,T_other_K,rho,mu,cp,k,Pr,u,Re,f,T_wall_K,dT_streams_K,h,Nu,ok_dp,ok_dT,ok_hb,ok_done,Nu_cfd,gamma_Nu,metric,f_cfd,gamma_f,dP_gauge_MPa
49,Diamond,cold,0.10098074358974359,155.8369230769231,8.537076923076922,226.1092307692308,8.503907692307694,8.22019514365346,0.03316923076922862,0.07829628417627424,完成,464.12307692307695,8520492.307692308,478.14307692307693,105.6265655321516,2.4089055843894886e-05,1152.956991325314,0.033925284363882924,0.8186709668147254,1.6105779766391417,18355.166817634563,3.4576460657680603,471.13307692307694,14.019999999999982,6974.052534344762,534.2996837827106,True,True,True,True,,,f,1.1672888868340874,2.9621168373716498,
50,Diamond,cold,0.1256812742099898,158.37798165137613,9.140504587155966,228.2192660550459,9.081688073394494,10.2830606350072,0.05881651376147268,0.08916076115210635,完成,466.44862385321096,9111096.33027523,480.71330275229354,112.74484438016486,2.43379524063772e-05,1164.3846450569051,0.03441628830278803,0.8234106427977499,1.8779768495295284,22611.32891727297,4.22477832014445,473.58096330275225,14.264678899082583,8574.553159150015,647.5460600930893,True,True,True,True,,,f,1.1219233969574383,3.7656566674709637,
51,Diamond,cold,0.15188456209150325,162.4670588235295,9.61077647058824,207.64117647058825,9.52262352941176,8.178427939409733,0.08815294117647987,0.13969153399598463,完成,458.20411764705887,9566700.0,464.48999999999995,121.99938357577068,2.4177794519848275e-05,1182.0608961375801,0.03415277578403819,0.8368170610050162,2.0973569412769835,27506.573967074237,4.691549275607718,461.34705882352944,6.285882352941087,15475.856123612182,1177.7466451683254,True,False,True,True,,,f,1.0811977150327232,4.339214937635829,
1,Gyroid,hot,0.04842158547008547,133.8553846153846,7.990292307692308,114.13692307692307,7.976199999999998,1.1760995809555799,0.014092307692310513,0.06310627580241916,完成,397.1461538461538,7983246.153846153,387.04846153846154,125.15551973009919,2.14673873097476e-05,1234.8771916841524,0.02968318970752539,0.8930841737381182,0.5959949747964723,11948.373752519172,11.97845775924265,392.0973076923077,10.097692307692284,1690.0179333478009,195.78351905436548,True,True,True,True,169.60244921255656,1.1543672863414676,Nu,,,0.018907692307692313
2,Gyroid,hot,0.07425630847953218,146.48157894736846,8.44207894736842,122.08947368421052,8.41355263157895,2.215632342381699,0.028526315789470402,0.07721899168633363,完成,407.4355263157895,8427815.789473685,393.45131578947365,127.53198577609135,2.2003661308875447e-05,1228.2580030746292,0.030578589045451684,0.8838266886480088,0.8969491728854591,17876.701532859257,10.506181246321404,400.4434210526316,13.984210526315849,2298.9477106867967,258.52767232430153,True,True,True,True,225.95275390509033,1.1441669457717432,Nu,,,0.041421052631578956
3,Gyroid,hot,0.09885612573099417,148.20526315789465,8.781421052631579,123.85614035087715,8.731982456140353,2.957540856935217,0.049438596491226505,0.11196073729663221,完成,409.1807017543859,8756701.754385965,393.8614035087719,132.3444269796249,2.2193627719846963e-05,1238.4040073513966,0.030954961755808197,0.88789247173812,1.1506719560068528,23595.23323855951,10.661330595050739,401.52105263157887,15.319298245613993,2801.310391660358,311.1905108047985,True,True,True,True,276.403763830949,1.1258548237249237,Nu,,,0.07250877192982456
5,Gyroid,hot,0.14905966457023062,136.0924528301887,8.277716981132077,117.0075471698113,8.163,3.4268881764996566,0.11471698113207651,0.10360961797072639,完成,399.7,8220358.4905660385,386.12452830188676,128.07628830572935,2.1652618060333238e-05,1239.4585755803125,0.03002513082125614,0.8938353440793568,1.792854340780592,36466.888556053185,10.529868682136746,392.9122641509434,13.575471698113233,3662.809696529828,419.49310974403403,True,True,True,True,379.10667747363635,1.1065305220671198,Nu,,,0.16833962264150942
6,Gyroid,hot,0.17549941176470582,134.3617647058824,8.519426470588238,113.66764705882352,8.370941176470586,4.417628115548544,0.148485294117652,0.08639124848171727,完成,397.1647058823529,8445183.823529411,381.5926470588235,133.72991808929655,2.1660297006803337e-05,1258.9474314232034,0.0301322282461799,0.9049836957887736,2.02162540741124,42920.05237298586,10.266147114497205,389.3786764705882,15.572058823529403,4116.351651021668,469.7606177326741,True,True,True,True,428.1031018238046,1.0973072041090106,Nu,,,0.2198676470588235
7,Gyroid,hot,0.20110214456391873,135.14193548387095,8.763892473118286,112.8548387096774,8.576354838709678,5.472266773385403,0.18753763440860816,0.07109191145672465,完成,397.1483870967742,8670123.655913983,379.6123655913978,137.98060593103972,2.1757709040539805e-05,1271.0561475864,0.03035746833790501,0.9109873565722647,2.245185634092727,48961.25289670842,10.188725667474065,388.380376344086,17.536021505376368,4527.9908700330725,512.9031623107197,True,True,True,True,471.7585273510798,1.0872154557346672,Nu,,,0.27976344086021504
8,Gyroid,hot,0.048401428571428574,162.66428571428568,8.597328571428573,120.07285714285715,8.584071428571432,2.5170068678544304,0.013257142857140636,0.06783521110388549,完成,414.51857142857136,8590700.000000002,392.4321428571428,126.62721973492155,2.2312833294524365e-05,1218.4185721589513,0.031069328729675903,0.8750227827602852,0.5888229233822945,11490.857656492979,11.41057261581718,403.4753571428571,22.08642857142854,1653.5915953611054,183.01714280781175,True,True,True,True,163.77788908220595,1.1174716186258142,Nu,,,0.018314285714285714
9,Gyroid,hot,0.07449046810699587,167.35185185185185,9.014537037037037,126.09629629629629,8.98674074074074,3.758830827105586,0.027796296296298095,0.0628323631471634,完成,419.87407407407403,9000638.888888888,396.1916666666666,130.73299389360332,2.2652213410913876e-05,1222.8478476039886,0.03167967572099955,0.8743842789602977,0.8777464809555375,17419.634741142774,10.428396233628934,408.03287037037035,23.682407407407425,2303.0124340776574,249.98326744994688,True,True,True,True,220.9819881870856,1.1312382040762006,Nu,,,0.040648148148148135
10,Gyroid,hot,0.09869717222222221,170.79199999999997,8.647359999999997,128.21999999999997,8.59572,5.043773452931552,0.051639999999997244,0.08993550004404323,完成,422.65599999999995,8621540.0,396.70399999999995,123.14580670193935,2.2610484580930133e-05,1203.1929588373139,0.03151910810549315,0.8631201032916772,1.2346352784480434,23122.98115466558,10.395448554855935,409.67999999999995,25.951999999999998,2820.032346002954,307.66320148372995,True,True,True,True,269.8485946592306,1.140132680224821,Nu,,,0.07663999999999999
11,Gyroid,hot,0.12351959694989106,167.0431372549019,8.723725490196081,126.85490196078433,8.644000000000002,5.9733921323157615,0.07972549019607911,0.08301079889529589,完成,420.0990196078431,8683862.745098041,393.64509803921567,125.38903673049357,2.2542666934130937e-05,1210.3616174244125,0.031432915365450356,0.8680320770196437,1.5175041951766017,29025.489788265593,10.433543331938987,406.8720588235294,26.453921568627436,3276.425631633283,358.4355167092108,True,True,True,True,318.48802769368194,1.1254285421803982,Nu,,,0.11817647058823531
12,Gyroid,hot,0.149112196969697,169.47090909090912,8.745254545454545,127.47272727272727,8.630763636363636,7.495918497859986,0.1144909090909092,0.07961289006454399,完成,421.6218181818182,8688009.090909092,392.46363636363634,124.71733682556477,2.2597699365096272e-05,1207.5528360111732,0.03151633342530768,0.8658340926720125,1.8417892807710767,34954.08418766187,10.22629427265399,407.04272727272723,29.158181818181845,3730.214165195663,406.9991155725437,True,True,True,True,363.8260210502437,1.1186641197286378,Nu,,,0.17118181818181824
13,Gyroid,hot,0.17579692771084338,171.9831325301205,8.80665060240964,127.91807228915664,8.651096385542171,9.23320885178459,0.1555542168674684,0.06727010625511817,完成,423.10060240963855,8728873.493975906,391.2078313253012,124.67099951960456,2.266441653004262e-05,1206.2518801538342,0.03162706558723076,0.8644176923891259,2.1721981531275487,41088.06823559087,9.992437943573282,407.15421686746987,31.89277108433737,4200.778227765613,456.7370474843731,True,True,True,True,408.5615043011551,1.1179150328066818,Nu,,,0.23302409638554208
14,Gyroid,hot,0.04853774557165861,191.7478260869566,8.670652173913046,128.48985507246377,8.656927536231883,3.660751569788284,0.013724637681162832,0.07725111496536437,完成,433.2688405797102,8663789.855072465,400.35217391304343,119.05419552729558,2.300399194509722e-05,1187.3808988837347,0.03213986554765706,0.8498635625336306,0.6280417233022391,11177.003307766738,11.044172541593566,416.8105072463768,32.91666666666674,1613.7035651463966,172.6533811749837,True,True,True,True,158.98819597620115,1.0859509419229343,Nu,,,0.01907246376811594
15,Gyroid,hot,0.07397290178571429,199.0535714285714,8.176267857142857,135.0375,8.14275,5.521098101629547,0.03351785714285782,0.06931850806008873,完成,440.19553571428565,8159508.928571428,404.2928571428571,108.75445307381342,2.3098071677875012e-05,1163.7580591285432,0.032204530988029625,0.8346827679448977,1.0478019618559522,16964.68953492124,10.607786617922967,422.2441964285714,35.90267857142857,2231.3513697555823,238.25738457113627,True,True,True,True,213.47532173833915,1.1160886543277961,Nu,,,0.04714285714285713
16,Gyroid,hot,0.09858306497175139,200.4406779661017,8.574440677966104,137.9949152542373,8.518474576271185,7.219835041194003,0.05596610169491889,0.09127739108491933,完成,442.3677966101695,8546457.627118645,403.9889830508474,113.61097543484226,2.3296356403527556e-05,1172.3427667426354,0.032591783003587324,0.8379816138972174,1.3367051715371998,22416.267473343138,10.418075603299346,423.1783898305084,38.378813559322055,2729.638159654208,287.9999057843956,True,True,True,True,261.2924392154149,1.1022129329466075,Nu,,,0.08105084745762715
17,Gyroid,hot,0.12276554545454552,200.62909090909096,8.34469090909091,138.48909090909095,8.254854545454544,8.870158524065868,0.08983636363636549,0.0871427413984363,完成,442.70909090909095,8299772.727272727,402.2981818181818,109.8818802192282,2.323361695606158e-05,1165.0912200674438,0.03245039589279921,0.83417420284614,1.7210917235170646,27990.371214840914,10.429705428312737,422.50363636363636,40.41090909090917,3184.9462811598423,337.5028908833058,True,True,True,True,306.17415956795946,1.1023232377270313,Nu,,,0.13147272727272727
18,Gyroid,hot,0.1491146818996416,201.13225806451598,8.688612903225808,139.11935483870968,8.563935483870965,10.809203660127984,0.12467741935484256,0.0808288235494562,完成,443.2758064516128,8626274.193548387,400.47903225806454,114.42847305017014,2.3354145654436883e-05,1173.5623183889045,0.03269887069955752,0.8381801796777032,2.0074276614186166,33822.47678819058,10.217105689424468,421.8774193548387,42.79677419354829,3664.814652091467,385.402605263204,True,True,True,True,351.47554316602515,1.0965275187899854,Nu,,,0.18375806451612908
19,Gyroid,hot,0.17529489144316737,184.87701149425288,8.542045977011492,133.94712643678156,8.376091954022986,10.445232542674255,0.16595402298850637,0.07109837355053157,完成,432.5620689655172,8459068.96551724,395.3028735632184,116.21543871808198,2.291120797145482e-05,1181.9216186459144,0.03195286416156827,0.847474951660984,2.323587515061515,40529.40776987666,9.994472627275833,413.9324712643678,37.259195402298815,4067.747545399505,437.7635358115358,True,True,True,True,401.8901856719799,1.089261572983112,Nu,,,0.24694252873563224
20,Gyroid,hot,0.048270713101160864,228.5208955223881,8.386805970149256,140.85820895522386,8.371179104477614,4.906515524695341,0.015626865671642065,0.08062813619699664,完成,457.83955223880594,8378992.537313435,414.25,105.7494806870337,2.381732035570838e-05,1154.0091227454282,0.03342102834439173,0.8223985416190849,0.7031679569079418,10735.933233588448,11.293524140334393,436.04477611940297,43.589552238805936,1633.2780301508951,168.0489086740811,True,True,True,True,152.7596698903288,1.1000868802264954,Nu,,,0.021059701492537306
21,Gyroid,hot,0.07432710727969348,224.80689655172418,8.735827586206897,147.4327586206896,8.702499999999997,6.695216712015452,0.033327586206899795,0.06520779105926965,完成,459.2698275862069,8719163.793103447,416.8887931034482,109.91826215263056,2.3965855126508285e-05,1160.9269401723484,0.03371434902705572,0.8252452639172551,1.0416719699977952,16428.703312818307,10.559079108388175,438.07931034482755,42.38103448275865,2292.25240176581,233.79921189196935,True,True,True,True,207.80411042153534,1.1250942602516494,Nu,,,0.047034482758620676
22,Gyroid,hot,0.09858604938271603,233.66666666666666,8.643777777777776,152.28518518518518,8.584296296296296,9.271216859852666,0.05948148148148036,0.09492413706514664,完成,466.1259259259259,8614037.037037035,417.6574074074074,106.23224024182892,2.418845565713386e-05,1153.7354754516361,0.034113204559035916,0.8180726422147906,1.4295940240057463,21590.182226401834,10.35270839147829,441.89166666666665,48.46851851851852,2775.532679038146,279.7816399821636,True,True,True,True,252.28692500333133,1.1089819259498652,Nu,,,0.08683333333333335
23,Gyroid,hot,0.12297306547619048,230.82678571428565,8.405107142857144,154.1357142857143,8.309946428571427,10.822323907454326,0.09516071428571671,0.08740915585239657,完成,465.63124999999997,8357526.7857142845,416.50714285714287,102.98526203970883,2.4100957073929467e-05,1148.4540417870792,0.033936591436185506,0.815604643575905,1.8394522622682088,27028.67122427312,10.319521604968639,441.06919642857144,49.1241071428571,3196.650888910636,323.9085216048493,True,True,True,True,296.32450633590133,1.0930871888053695,Nu,,,0.14060714285714287
24,Gyroid,hot,0.14896595996732023,230.39852941176466,8.81845588235294,154.68382352941177,8.68763235294118,13.020960429785621,0.13082352941176012,0.09060680492172292,完成,465.6911764705882,8753044.11764706,414.1580882352941,108.22203006275473,2.4210544137620616e-05,1157.0567164346241,0.03416214966586613,0.8200002920472137,2.1204349988548747,32593.53570312007,10.159544808948306,439.9246323529411,51.53308823529409,3666.2848193403956,369.0425092379864,True,True,True,True,339.7327175195755,1.0862730911888758,Nu,,,0.19452941176470584
25,Gyroid,hot,0.04836478758169935,160.70588235294125,8.364661764705884,140.1117647058824,8.350573529411763,1.1847731912720867,0.014088235294121176,0.06013784071190935,完成,423.5588235294118,8357617.647058824,412.90882352941173,118.49077371983105,2.2550773290262826e-05,1192.1874337218956,0.03136489557848934,0.8571604668692344,0.6287794650459608,11361.007100874931,11.363951038546174,418.2338235294118,10.650000000000091,1614.1911486229894,176.97279115612994,True,True,True,True,161.3291330581418,1.0969673474433803,Nu,,,0.019735294117647052
26,Gyroid,hot,0.07399644841269842,171.23928571428578,8.413910714285716,146.67499999999995,8.382821428571434,2.1366853602570735,0.031089285714282155,0.09815777203192266,完成,432.10714285714283,8398366.071428576,417.90714285714284,115.47376651245857,2.2874887182019436e-05,1180.6292271190198,0.03188320361925017,0.8470529090068122,0.9871454412217182,17135.662514748852,10.440447562801362,425.00714285714287,14.199999999999989,2183.341052950484,235.48053454895276,True,True,True,True,216.08055368986024,1.0897812437436516,Nu,,,0.04585714285714287
27,Gyroid,hot,0.0984584853249476,165.39245283018866,8.412528301886791,144.60000000000005,8.357811320754717,2.4030577626296643,0.05471698113207424,0.13735937977461607,完成,428.14622641509436,8385169.811320754,414.7867924528302,116.92920203900306,2.272636756205938e-05,1185.8794118425833,0.03164491399573772,0.8516607566525023,1.2971307799649958,22949.44089031299,10.50958592103445,421.4665094339623,13.359433962264177,2610.0300251824638,283.6200757352174,True,True,True,True,267.1945620381435,1.0614739819994132,Nu,,,0.0808679245283019
28,Gyroid,hot,0.1226559381551363,170.68301886792455,8.364396226415092,146.29056603773583,8.276490566037738,3.478394848468396,0.08790566037735381,0.13029229953469812,完成,431.63679245283015,8320443.396226416,415.1377358490566,114.47253635052745,2.2832435413067872e-05,1178.8012639804383,0.031800322578266524,0.8463720346997592,1.650596324139229,28456.75181934889,10.650936139124207,423.38726415094334,16.499056603773568,3059.067904838762,330.79046078504797,True,True,True,True,311.3448866844754,1.0624566997314435,Nu,,,0.1292264150943396
29,Gyroid,hot,0.1491226895943563,169.58571428571426,8.66185714285714,146.0793650793651,8.53979365079365,4.083319556605292,0.1220634920634911,0.12920887667294775,完成,430.98253968253965,8600825.396825396,414.00317460317456,119.06540348582554,2.290084155032997e-05,1188.7130249610534,0.031964206615546914,0.8516566345871974,1.9293532038106131,34493.818324754866,10.407123632082621,422.49285714285713,16.979365079365095,3489.484496656291,375.3986693190667,True,True,True,True,358.38953270375526,1.0474599145990438,Nu,,,0.18071428571428566
31,Gyroid,hot,0.04817325281803543,192.3913043478261,8.487637681159418,151.5289855072464,8.47546376811594,2.2993232906035144,0.012173913043477924,0.07699181309232425,完成,445.1101449275362,8481550.724637678,424.2688405797101,111.63093472009342,2.3376968838002867e-05,1167.6177830505771,0.03271455055282861,0.8343493664995891,0.6647755095808506,10916.08125885611,9.32501638359257,434.6894927536232,20.84130434782611,1600.8273425243135,168.26698780164278,True,True,True,True,155.3478239064266,1.0831628250100112,Nu,,,0.020710144927536228
32,Gyroid,hot,0.07404880303030302,198.44363636363633,8.444472727272727,156.72363636363636,8.41221818181818,3.5812170165475066,0.03225454545454731,0.08299625425215039,完成,450.7336363636363,8428345.454545453,427.3872727272727,108.84375698774772,2.3568300321979323e-05,1160.8827794820018,0.033023793476686075,0.8284945823913711,1.0480164975388901,16643.274059036597,10.1954208201453,439.0604545454545,23.346363636363606,2225.7723576922285,231.76570349921306,True,True,True,True,210.03132755619487,1.1034815910364755,Nu,,,0.048127272727272706
33,Gyroid,hot,0.09845172619047618,205.98749999999998,8.579874999999998,160.08928571428575,8.522232142857144,5.223711489045996,0.057642857142854,0.11347897495023417,完成,456.18839285714284,8551053.57142857,428.1928571428571,108.66546506838179,2.380482186168072e-05,1159.3597733134363,0.03341200629730774,0.8260010677523636,1.3956785138102101,21908.234699029465,10.290516261599649,442.19062499999995,27.995535714285722,2707.445671841036,278.645851166457,True,True,True,True,255.7806782548973,1.0893936675262605,Nu,,,0.08632142857142855
34,Gyroid,hot,0.12283725095785447,204.2793103448276,8.414275862068965,159.8206896551725,8.322344827586205,6.274169674739669,0.09193103448276041,0.107257887340707,完成,455.20000000000005,8368310.344827584,426.1448275862069,106.47710677331015,2.3716395956851513e-05,1155.720564939416,0.03325634259959071,0.8241894445096509,1.777163754832039,27436.60567679716,10.330111364173609,440.6724137931035,29.055172413793173,3133.301258978976,323.9836192383722,True,True,True,True,300.5879147802399,1.0778331506615526,Nu,,,0.13806896551724138
35,Gyroid,hot,0.14894071696696695,202.4810810810811,8.809445945945944,159.62837837837833,8.68191891891892,7.372965101449053,0.1275270270270248,0.11263428343969972,完成,454.2047297297297,8745682.432432432,424.37635135135133,112.06220873298956,2.378841765075531e-05,1165.78093572098,0.03342585274657811,0.8296597247188557,2.0474243428691326,33166.288245733645,10.258440049815315,439.2905405405405,29.828378378378375,3586.591257087368,368.9731592745552,True,True,True,True,345.36992820471175,1.068341882550507,Nu,,,0.190972972972973
36,Gyroid,hot,0.1754809674329502,181.93448275862067,8.75193103448276,150.46982758620695,8.584784482758618,6.386588166184614,0.1671465517241426,0.11302473892723096,完成,439.3521551724138,8668357.75862069,416.13965517241365,116.59888940168669,2.3224920640998004e-05,1179.3894823181533,0.03249514036261176,0.8429330301703394,2.318404476787736,40024.394158876414,10.078098223097566,427.7459051724137,23.212500000000148,3992.237281431321,422.4675087198796,True,True,True,True,397.5624065138972,1.062644510139597,Nu,,,0.25091379310344836
37,Gyroid,hot,0.04825895299145299,223.94461538461536,8.00729230769231,162.97538461538457,7.991384615384613,3.3585149526911344,0.01590769230769773,0.07588331099405766,完成,466.60999999999996,7999338.461538462,436.3423076923076,97.9701863464759,2.404337012729203e-05,1140.2120579049504,0.03380735589580909,0.8109046036104964,0.7588178908309351,10632.405680243332,10.655948601640283,451.4761538461538,30.267692307692357,1610.042449553662,163.76515703878022,True,True,True,True,150.9866709784604,1.0846332062129032,Nu,,,0.0
38,Gyroid,hot,0.07408644444444441,226.8709090909091,8.368599999999999,167.99454545454537,8.333454545454545,4.99642302834951,0.0351454545454537,0.07988813869583143,完成,470.5827272727272,8351027.2727272725,438.26545454545453,101.40516426147154,2.4283479990139182e-05,1145.617030130351,0.034272510890141626,0.8117166646093403,1.1254657425503813,16161.319416467204,10.339475863447431,454.42409090909086,32.317272727272666,2243.333536469045,225.08331910564667,True,True,True,True,204.2329261631453,1.1020912412812696,Nu,,,0.0
39,Gyroid,hot,0.09847393246187361,234.0803921568628,8.532156862745097,172.37450980392157,8.46986274509804,6.953124431932707,0.062294117647057945,0.10708680176860971,完成,476.37745098039215,8501009.80392157,439.3460784313726,101.63589788000725,2.453741691526561e-05,1145.8489834853615,0.034752414444259305,0.8090423263917446,1.4925460991266108,21258.93112077838,10.396769023302186,457.86176470588236,37.03137254901958,2724.4543978842685,269.5814129061176,True,True,True,True,248.57013909835567,1.084528551514581,Nu,,,0.0
40,Gyroid,hot,0.12298850389863548,214.24473684210534,8.580666666666662,165.51403508771932,8.487096491228069,6.881323376890501,0.09357017543859314,0.11711912448916763,完成,463.0293859649123,8533881.578947365,431.2837719298245,106.15737422747847,2.405231428721001e-05,1153.9713934023173,0.03385903368963608,0.8197423141776766,1.7847112088448467,27086.733445513666,10.456958057651313,447.1565789473684,31.745614035087783,3145.2674921301923,319.43199345254385,True,True,True,True,297.2841139026528,1.0745007167020821,Nu,,,0.0
42,Gyroid,hot,0.07407035394265232,198.57096774193542,8.34661290322581,178.0870967741936,8.312290322580644,1.7359405592054618,0.034322580645165246,0.11665584088206123,完成,461.4790322580645,8329451.612903227,450.3701612903225,103.90547225540598,2.3938903635743513e-05,1150.3798542110437,0.03363833093827155,0.8186741644522831,1.0981447758393557,16390.38476928591,10.350856945733154,455.9245967741935,11.10887096774195,2267.4320377847625,231.79028249672345,True,True,True,True,206.90262575386478,1.1202868095664744,Nu,,,0.0
44,Gyroid,hot,0.12285790489642183,205.93898305084753,8.476762711864406,176.3847457627119,8.38105084745763,4.135451738541274,0.09571186440677693,0.14849175888184182,完成,464.3118644067797,8428906.779661018,445.1906779661017,104.34437119810923,2.407115404763544e-05,1150.8118034409356,0.03388658854671169,0.8174729115112421,1.8137928237294902,27036.793140752394,10.53599082901364,454.7512711864407,19.121186440678002,3138.1772637233853,318.452752569419,True,True,True,True,296.61480586630944,1.0736239266254037,Nu,,,0.0
1,Gyroid,cold,0.04932142307692308,104.74461538461537,9.736415384615386,123.0523076923077,9.74609230769231,1.2503188454824723,-0.009676923076924027,0.06310627580241916,完成,387.04846153846154,9741253.846153848,397.1461538461538,167.40449259519517,2.200869818173149e-05,1385.6669333204961,0.03132154144184763,0.9736661706920539,0.45386018990408084,11871.079942251761,-10.604250822085975,392.0973076923077,10.097692307692284,1796.6686711606617,197.25147202838093,False,True,True,True,173.74282703527973,1.1353071398356354,Nu,,,0.011984615384615392
2,Gyroid,cold,0.07376093567251463,108.47368421052632,9.983710526315786,132.12894736842105,9.985473684210525,2.386721237808043,-0.0017631578947394644,0.07721899168633363,完成,393.45131578947365,9984592.105263155,407.4355263157895,166.72324451955205,2.2298559190503278e-05,1364.606265022206,0.03171344856514941,0.9594905300134426,0.6815282530823368,17522.602150050097,-0.8603621903931373,400.4434210526316,13.984210526315849,2476.4701348456156,268.52517575740615,False,True,True,True,228.900886202715,1.173106754683334,Nu,,,0.027394736842105277
3,Gyroid,cold,0.09934609649122808,108.79649122807014,10.301333333333336,132.6263157894737,10.290999999999995,3.288669311862597,0.010333333333340633,0.11196073729663221,完成,393.8614035087719,10296166.666666664,409.1807017543859,172.79490959386914,2.2481877781521813e-05,1382.1968584684507,0.03210217215273398,0.96798374559351,0.8856731190392433,23408.156396611757,2.8808228963785765,401.52105263157887,15.319298245613993,3114.9471685073922,333.6657661935216,True,True,True,True,282.8494048855381,1.179658717431446,Nu,,,0.04771929824561404
5,Gyroid,cold,0.1487421016771488,104.23773584905658,10.344471698113207,121.71132075471697,10.302415094339619,3.781946751295185,0.04205660377358811,0.10360961797072639,完成,386.12452830188676,10323443.396226414,399.7,181.08639931772117,2.2339712273963776e-05,1434.9891148630754,0.032103302734722367,0.998565294269194,1.2653238111363116,35269.98896868703,5.481494675475546,392.9122641509434,13.575471698113233,4042.3120098867553,432.987643445084,True,True,True,True,384.0226019263685,1.1275056240780952,Nu,,,0.10416981132075472
6,Gyroid,cold,0.17459455473856206,99.2720588235294,10.34279411764706,117.61323529411763,10.283323529411764,4.799272523778718,0.05947058823529616,0.08639124848171727,完成,381.5926470588235,10313058.823529411,397.1647058823529,185.88229700931922,2.225632850256604e-05,1470.324776589693,0.03212542445391135,1.0186334278692464,1.4469258139348369,41555.274686858946,5.774649998437415,389.3786764705882,15.572058823529403,4471.96840934324,478.67995053078687,True,True,True,True,435.0716495830363,1.100232458238876,Nu,,,0.13866176470588235
7,Gyroid,cold,0.19860995221027486,96.81505376344082,10.397956989247312,116.10967741935482,10.316118279569894,5.8613006783064945,0.08183870967741846,0.07109191145672465,完成,379.6123655913978,10357037.634408602,397.1483870967742,189.26744199563473,2.2257896730390085e-05,1491.8454185690546,0.032226260098087364,1.030381470364485,1.6165111140945396,47267.85224592317,6.252870922914155,388.380376344086,17.536021505376368,4849.894396042289,517.5088238190621,True,True,True,True,479.21717868987406,1.079904575278109,Nu,,,0.17859139784946243
8,Gyroid,cold,0.04877570238095236,98.67714285714285,9.344842857142858,139.8871428571428,9.365042857142857,2.6877485600852653,-0.020199999999999108,0.06783521110388549,完成,392.4321428571428,9354942.857142858,414.51857142857136,154.73326500467027,2.1939301719958938e-05,1330.2981710589759,0.030946635393894553,0.9431013284930637,0.4855941464760359,11776.865542967258,-20.92063134338024,403.4753571428571,22.08642857142854,1765.7633303120367,196.20697418203397,False,True,True,True,170.9211909418137,1.1479382579824655,Nu,,,0.01297142857142858
9,Gyroid,cold,0.07333058127572016,102.77592592592588,9.741648148148146,143.30740740740737,9.750018518518516,3.9950070506430366,-0.00837037037037014,0.0628323631471634,完成,396.1916666666666,9745833.33333333,419.87407407407403,159.57492175551658,2.2242271557552027e-05,1335.9238800371963,0.031487059531881606,0.943688682327404,0.7079035462627837,17464.45245808646,-3.9553584910248003,408.03287037037035,23.682407407407425,2447.7161476680462,267.3156175793317,False,True,True,True,227.09270266168136,1.1771211247486613,Nu,,,0.029055555555555564
10,Gyroid,cold,0.09892829444444443,103.12200000000003,10.006780000000003,143.986,10.001379999999997,5.497387740529821,0.0054000000000051784,0.08993550004404323,完成,396.70399999999995,10004080.0,422.65599999999995,164.31595794475166,2.2390208846002572e-05,1348.7557723516836,0.031796203773694465,0.9497650612677787,0.9274582724308662,23405.14644033704,1.443707627302098,409.67999999999995,25.951999999999998,3073.653365181107,332.4107048468254,True,True,True,True,281.03758118517544,1.1827980565624079,Nu,,,0.050339999999999996
11,Gyroid,cold,0.12315813180827882,101.62352941176471,10.213431372549017,139.36666666666667,10.191196078431375,6.469248185334168,0.022235294117642468,0.08301079889529589,完成,393.64509803921567,10202313.725490196,420.0990196078431,171.04678573269027,2.242394376802882e-05,1377.4207644329233,0.03198308756804996,0.9657355844973027,1.109179349921699,29093.775428975354,3.9928077754330724,406.8720588235294,26.453921568627436,3548.4043408361713,381.51190947379564,True,True,True,True,330.5744982261317,1.1540875400885275,Nu,,,0.07670588235294118
12,Gyroid,cold,0.14866494949494952,100.07090909090905,10.39170909090909,138.55636363636367,10.351854545454547,8.092690233162894,0.03985454545454381,0.07961289006454399,完成,392.46363636363634,10371781.81818182,421.6218181818182,175.70323151926067,2.2494827419019465e-05,1395.517386216182,0.03218404711606423,0.9753876711019759,1.3034141730349869,35008.61321567695,5.045302679128622,407.04272727272723,29.158181818181845,4027.1872954466053,430.2853479282626,True,True,True,True,378.9912050534291,1.1353438871163308,Nu,,,0.1084181818181819
13,Gyroid,cold,0.17444935742971887,98.4734939759036,10.61110843373494,137.64216867469875,10.551421686746984,9.854327792319838,0.059686746987955175,0.06727010625511817,完成,391.2078313253012,10581265.060240963,423.10060240963855,181.41758559900222,2.2594517542315655e-05,1417.8144058215225,0.03245136023694712,0.9871645511983609,1.4813019406445098,40899.24464634504,5.665853436714313,407.15421686746987,31.89277108433737,4483.365025501594,475.07981541367496,True,True,True,True,425.63550471337896,1.1161658511866663,Nu,,,0.1442409638554217
